Chr	Start	End																						
chr8	107490717	107490919																						
chr17	5014490	5014692																						
chr2	160869527	160869729																						
chr4	6270608	6270810																						
chr18	46721937	46722139																						
chr5	132448721	132448923																						
chrX	139783219	139783421																						
chr6	6202494	6202696																						
chr9	108795359	108795561																						
chr4	123044876	123045078																						
chr2	165887231	165887433																						
chr7	35295691	35295893																						
chr2	20990102	20990304																						
chr7	98525378	98525580																						
chr12	72792373	72792575																						
chr9	96379531	96379733																						
chr17	45708348	45708550																						
chr3	88149233	88149435																						
chr2	104525536	104525738																						
chr19	21486104	21486306																						
chr15	85776983	85777185																						
chr2	38090179	38090381																						
chr9	60950281	60950483																						
chr17	28350243	28350445																						
chr16	38295098	38295300																						
chr1	72773339	72773541																						
chr1	175545265	175545467																						
chr14	89633730	89633932																						
chr6	72630476	72630678																						
chr15	81229918	81230120																						
chr15	96407202	96407404																						
chr11	43766999	43767201																						
chr15	80250598	80250800																						
chr8	86594581	86594783																						
chr17	32483301	32483503																						
chr16	23511343	23511545																						
chrX	36824352	36824554																						
chr1	133712955	133713157																						
chr6	113656845	113657047																						
chr3	95293584	95293786																						
chr5	91559885	91560087																						
chr2	34544688	34544890																						
chr13	52980482	52980684																						
chr19	53554487	53554689																						
chr16	24398992	24399194																						
chr10	128058862	128059064																						
chr6	140745596	140745798																						
chr5	135697597	135697799																						
chr10	95543519	95543721																						
chr15	39855838	39856040																						
chr9	83956623	83956825																						
chr16	97611033	97611235																						
chr3	31123221	31123423																						
chr4	102577694	102577896																						
chr3	103243589	103243791																						
chr18	4266126	4266328																						
chr6	48434792	48434994																						
chr16	43539907	43540109																						
chr8	122695630	122695832																						
chr4	133557423	133557625																						
chr13	9181285	9181487																						
chr19	25622019	25622221																						
chr15	80706684	80706886																						
chr2	164790618	164790820																						
chr2	75705172	75705374																						
chr17	24429114	24429316																						
chr15	4927062	4927264																						
chr11	60825259	60825461																						
chr4	138454171	138454373																						
chr17	79070163	79070365																						
chr19	56872950	56873152																						
chr18	33434069	33434271																						
chr9	62348617	62348819																						
chr10	25539979	25540181																						
chr14	115052653	115052855																						
chr2	173281049	173281251																						
chr7	19816365	19816567																						
chr3	116209203	116209405																						
chr10	67021619	67021821																						
chr16	46101177	46101379																						
chr17	4639608	4639810																						
chr13	102278424	102278626																						
chr14	120358628	120358830																						
chr10	80146765	80146967																						
chr13	93428706	93428908																						
chr3	14687359	14687561																						
chr17	32241277	32241479																						
chr7	144207816	144208018																						
chr3	145760628	145760830																						
chr6	116260521	116260723																						
chr17	29513019	29513221																						
chr11	75497922	75498124																						
chr14	48205785	48205987																						
chr7	70515611	70515813																						
chr14	29995987	29996189																						
chr17	5999237	5999439																						
chr17	26616784	26616986																						
chr6	95936545	95936747																						
chr14	79047267	79047469																						
chr11	116027863	116028065																						
chr17	34882076	34882278																						
chr4	129246371	129246573																						
chr16	94927553	94927755																						
chr18	84854889	84855091																						
chr8	89318159	89318361																						
chr18	35837116	35837318																						
chr6	126107047	126107249																						
chr9	25480793	25480995																						
chrX	77052118	77052320																						
chr2	158071372	158071574																						
chr11	119268366	119268568																						
chr13	69582512	69582714																						
chr1	191256958	191257160																						
chr9	42505211	42505413																						
chr2	84996439	84996641																						
chr11	88999262	88999464																						
chr5	38480428	38480630																						
chr10	19946774	19946976																						
chr19	36781227	36781429																						
chr11	83905866	83906068																						
chr12	13929993	13930195																						
chr11	80174010	80174212																						
chr1	119242633	119242835																						
chr6	146913057	146913259																						
chr2	131210324	131210526																						
chr11	16589138	16589340																						
chr16	31492968	31493170																						
chr18	12642248	12642450																						
chr5	72877858	72878060																						
chr4	137794313	137794515																						
chr12	85809357	85809559																						
chr17	10500818	10501020																						
chr13	59536762	59536964																						
chr19	36264627	36264829																						
chr11	103867769	103867971																						
chr14	25461491	25461693																						
chr6	95702244	95702446																						
chr10	7198273	7198475																						
chr19	37055828	37056030																						
chr19	40370389	40370591																						
chr4	148446169	148446371																						
chr7	90039517	90039719																						
chr15	33014206	33014408																						
chr5	35673263	35673465																						
chr5	66068619	66068821																						
chr13	47077393	47077595																						
chr7	99168117	99168319																						
chr4	54874787	54874989																						
chr5	135115417	135115619																						
chr12	100199410	100199612																						
chr4	106778635	106778837																						
chr8	90933897	90934099																						
chr2	34629260	34629462																						
chr18	54987031	54987233																						
chr1	131742287	131742489																						
chr8	85488755	85488957																						
chr1	37026050	37026252																						
chr8	95884587	95884789																						
chr4	155217915	155218117																						
chr6	144759267	144759469																						
chr8	35570349	35570551																						
chr15	66906178	66906380																						
chr1	119248811	119249013																						
chr9	74302553	74302755																						
chr8	93234084	93234286																						
chr6	112937914	112938116																						
chr2	69398744	69398946																						
chr2	152962397	152962599																						
chr11	113611197	113611399																						
chr3	96092509	96092711																						
chr14	45418644	45418846																						
chr4	57511852	57512054																						
chr3	84214683	84214885																						
chrX	120050725	120050927																						
chr6	54444196	54444398																						
chr7	88307489	88307691																						
chr17	46505677	46505879																						
chr10	60003269	60003471																						
chr12	51830125	51830327																						
chr16	31559522	31559724																						
chrX	77473562	77473764																						
chr13	47229256	47229458																						
chr10	67195782	67195984																						
chr11	94144808	94145010																						
chr7	127274103	127274305																						
chr6	128435545	128435747																						
chr15	79187942	79188144																						
chr2	158305952	158306154																						
chr9	77942501	77942703																						
chr6	144088098	144088300																						
chr9	111211789	111211991																						
chr13	62893551	62893753																						
chr13	41844159	41844361																						
chr7	116036670	116036872																						
chr6	54996545	54996747																						
chr16	91269123	91269325																						
chr10	96691152	96691354																						
chr15	62903114	62903316																						
chr2	32701468	32701670																						
chr14	118136766	118136968																						
chr2	31201972	31202174																						
chr3	83020457	83020659																						
chrX	42083008	42083210																						
chr2	132863570	132863772																						
chr1	191485059	191485261																						
chr14	32476711	32476913																						
chr1	62823652	62823854																						
chr15	9973841	9974043																						
chr15	50695640	50695842																						
chr15	26380927	26381129																						
chr12	70233734	70233936																						
chr16	14139205	14139407																						
chr11	32138420	32138622																						
chr9	42457620	42457822																						
chr10	24534958	24535160																						
chr9	15473239	15473441																						
chr14	18720670	18720872																						
chr3	109011020	109011222																						
chr6	6214953	6215155																						
chr17	6036596	6036798																						
chr8	84794550	84794752																						
chr9	65822124	65822326																						
chr4	150853830	150854032																						
chr15	81810246	81810448																						
chr4	135238747	135238949																						
chrX	36600166	36600368																						
chr5	130226978	130227180																						
chr17	48498071	48498273																						
chr16	94497203	94497405																						
chr5	105198269	105198471																						
chr12	80854824	80855026																						
chr8	87478306	87478508																						
chr5	114565316	114565518																						
chr3	60094804	60095006																						
chr17	85044622	85044824																						
chr6	37601095	37601297																						
chr4	49156815	49157017																						
chr1	63055548	63055750																						
chr6	99145114	99145316																						
chr3	150365861	150366063																						
chr6	26490360	26490562																						
chr18	60211889	60212091																						
chr19	4033365	4033567																						
chr16	17247874	17248076																						
chr17	34814860	34815062																						
chr9	62137344	62137546																						
chr12	103989123	103989325																						
chr11	31722877	31723079																						
chr17	63758111	63758313																						
chr4	19925813	19926015																						
chr15	41232801	41233003																						
chr9	79796609	79796811																						
chr11	79673281	79673483																						
chr7	73528470	73528672																						
chr19	53889712	53889914																						
chr13	109722901	109723103																						
chr17	79029345	79029547																						
chr11	17647555	17647757																						
chr6	141615453	141615655																						
chr4	101710441	101710643																						
chr14	60909412	60909614																						
chr1	179571788	179571990																						
chr12	83598011	83598213																						
chr14	24901859	24902061																						
chr12	41312665	41312867																						
chr2	59158210	59158412																						
chr13	31540843	31541045																						
chr1	131478871	131479073																						
chr4	33248609	33248811																						
chr19	18568731	18568933																						
chr16	31399272	31399474																						
chr5	100412934	100413136																						
chr2	3624063	3624265																						
chr13	92589277	92589479																						
chr13	34460984	34461186																						
chr5	144372333	144372535																						
chr1	157525970	157526172																						
chr14	62248461	62248663																						
chr6	117653013	117653215																						
chr10	82782606	82782808																						
chr11	110244827	110245029																						
chr19	25117174	25117376																						
chr1	188077618	188077820																						
chr12	81189744	81189946																						
chr2	162932262	162932464																						
chr15	98610102	98610304																						
chr11	58979316	58979518																						
chr12	54783615	54783817																						
chr5	93042133	93042335																						
chr3	121864709	121864911																						
chr12	14056247	14056449																						
chr11	31771199	31771401																						
chr5	137481962	137482164																						
chr6	88340877	88341079																						
chr7	112155240	112155442																						
chr8	120213942	120214144																						
chr9	57525885	57526087																						
chr8	86615231	86615433																						
chr13	31139812	31140014																						
chr5	51391310	51391512																						
chr19	44021679	44021881																						
chr15	78468418	78468620																						
chr2	131644561	131644763																						
chr17	78379808	78380010																						
chr2	173143707	173143909																						
chr17	64691814	64692016																						
chr8	46499997	46500199																						
chr10	68211545	68211747																						
chr13	64244818	64245020																						
chr17	5997522	5997724																						
chr15	62704996	62705198																						
chr2	164445466	164445668																						
chr12	55467713	55467915																						
chr9	42751235	42751437																						
chr4	11853993	11854195																						
chr2	85093462	85093664																						
chr15	85639651	85639853																						
chr13	64237900	64238102																						
chr17	87105212	87105414																						
chr5	120836606	120836808																						
chr13	20130833	20131035																						
chr10	89564130	89564332																						
chr13	14192432	14192634																						
chr6	94779974	94780176																						
chr4	102430711	102430913																						
chr6	86177696	86177898																						
chr9	107296606	107296808																						
chr10	10845216	10845418																						
chr13	119708045	119708247																						
chr1	120064191	120064393																						
chr3	98645503	98645705																						
chr18	76539529	76539731																						
chr6	25909649	25909851																						
chr1	13234344	13234546																						
chr12	110866127	110866329																						
chr3	67555277	67555479																						
chr19	3905411	3905613																						
chr1	155808366	155808568																						
chr5	138970654	138970856																						
chr6	128533394	128533596																						
chr14	62831804	62832006																						
chr7	109602672	109602874																						
chr17	84681717	84681919																						
chr2	51512896	51513098																						
chr10	59785247	59785449																						
chr7	118935408	118935610																						
chr3	37758279	37758481																						
chr18	38306481	38306683																						
chr2	132871824	132872026																						
chr6	136419295	136419497																						
chr18	68299195	68299397																						
chr5	151410025	151410227																						
chr3	94690759	94690961																						
chr18	5686149	5686351																						
chr13	75343476	75343678																						
chr5	64753325	64753527																						
chr7	38225118	38225320																						
chr8	3249954	3250156																						
chr18	12828465	12828667																						
chr6	22692740	22692942																						
chr18	33464025	33464227																						
chr4	135745767	135745969																						
chr11	48873106	48873308																						
chr1	91101749	91101951																						
chr18	33337277	33337479																						
chr19	38114949	38115151																						
chr4	106961397	106961599																						
chr1	165616161	165616363																						
chr7	96461539	96461741																						
chr17	24850093	24850295																						
chr5	9034541	9034743																						
chr4	107247229	107247431																						
chr6	100581972	100582174																						
chr2	93445393	93445595																						
chr14	25209234	25209436																						
chr17	45694274	45694476																						
chr12	84711205	84711407																						
chr6	71441229	71441431																						
chr12	71135774	71135976																						
chr9	56995001	56995203																						
chr7	139489265	139489467																						
chr4	134155633	134155835																						
chr9	31972271	31972473																						
chr7	143190062	143190264																						
chr17	34180114	34180316																						
chr3	131516586	131516788																						
chr6	84233936	84234138																						
chr3	83038999	83039201																						
chr4	151418529	151418731																						
chr12	108850923	108851125																						
chr8	36378153	36378355																						
chr16	26368101	26368303																						
chr6	134555295	134555497																						
chr2	26600030	26600232																						
chr4	140037777	140037979																						
chr12	71366294	71366496																						
chrX	9759584	9759786																						
chr17	34734254	34734456																						
chr14	120277161	120277363																						
chr4	116557820	116558022																						
chr10	23893067	23893269																						
chr12	104042851	104043053																						
chr6	29266995	29267197																						
chr11	53763859	53764061																						
chr17	86616080	86616282																						
chr4	150425050	150425252																						
chr6	42435587	42435789																						
chr8	61610658	61610860																						
chr1	120115854	120116056																						
chr9	74911529	74911731																						
chr7	51347617	51347819																						
chr10	59969850	59970052																						
chr6	8863962	8864164																						
chr14	51912489	51912691																						
chr12	26316292	26316494																						
chr10	30132438	30132640																						
chr10	111702547	111702749																						
chr5	72003824	72004026																						
chr4	150310254	150310456																						
chr19	56628193	56628395																						
chr19	55792723	55792925																						
chr19	4717333	4717535																						
chr19	58413366	58413568																						
chr17	64498949	64499151																						
chr4	81730526	81730728																						
chr9	74328848	74329050																						
chr11	31838590	31838792																						
chr3	104279599	104279801																						
chr9	46163590	46163792																						
chr9	23363250	23363452																						
chr2	157762751	157762953																						
chr4	117253809	117254011																						
chr18	56473634	56473836																						
chr15	98678035	98678237																						
chr8	123812280	123812482																						
chr3	119514435	119514637																						
chr10	83326743	83326945																						
chr17	45812528	45812730																						
chr17	33236751	33236953																						
chr18	38177359	38177561																						
chr8	117677111	117677313																						
chr2	65408722	65408924																						
chrX	12275656	12275858																						
chr13	35151804	35152006																						
chr1	93132776	93132978																						
chr6	108837172	108837374																						
chr2	117129248	117129450																						
chr10	34136553	34136755																						
chr4	129807651	129807853																						
chr16	5532407	5532609																						
chr19	41275646	41275848																						
chrX	157413688	157413890																						
chr9	64771454	64771656																						
chr10	8096061	8096263																						
chr9	78354743	78354945																						
chr7	30719813	30720015																						
chr4	149305873	149306075																						
chr16	10347631	10347833																						
chr5	149159188	149159390																						
chr6	124916184	124916386																						
chr8	117717362	117717564																						
chr16	21825830	21826032																						
chr6	17502381	17502583																						
chr10	68093594	68093796																						
chr11	121326140	121326342																						
chr1	181009796	181009998																						
chr1	167377975	167378177																						
chr4	87899055	87899257																						
chr11	70284937	70285139																						
chr16	90217523	90217725																						
chr18	69395065	69395267																						
chr1	140013083	140013285																						
chr13	101916320	101916522																						
chr7	45136223	45136425																						
chr7	100010910	100011112																						
chr14	25304567	25304769																						
chr9	20642261	20642463																						
chr16	5529943	5530145																						
chr16	57157166	57157368																						
chr2	91153155	91153357																						
chr18	38870737	38870939																						
chr14	10750950	10751152																						
chr5	105062526	105062728																						
chr5	123134772	123134974																						
chr7	68697051	68697253																						
chr7	6241895	6242097																						
chr15	83444428	83444630																						
chr14	25538568	25538770																						
chr15	81964384	81964586																						
chr5	33459399	33459601																						
chr13	39404341	39404543																						
chr1	167271912	167272114																						
chr13	38523329	38523531																						
chr2	50687350	50687552																						
chr11	94389839	94390041																						
chr17	28441666	28441868																						
chr2	103851237	103851439																						
chr2	25478434	25478636																						
chr2	158794484	158794686																						
chr7	19676206	19676408																						
chr6	37604579	37604781																						
chr5	115500731	115500933																						
chr14	28775306	28775508																						
chr19	31870715	31870917																						
chr3	80284740	80284942																						
chr4	118250765	118250967																						
chr5	122937118	122937320																						
chrX	41320054	41320256																						
chr17	88050786	88050988																						
chr8	121943292	121943494																						
chr15	84641012	84641214																						
chr3	108477011	108477213																						
chr6	134263389	134263591																						
chr1	21228786	21228988																						
chr8	126666508	126666710																						
chr8	121570399	121570601																						
chr8	13190429	13190631																						
chr6	119409949	119410151																						
chr15	59775996	59776198																						
chr1	23321614	23321816																						
chr17	31965692	31965894																						
chr3	98587772	98587974																						
chr5	122306589	122306791																						
chr19	56505541	56505743																						
chr9	74866747	74866949																						
chr3	130086749	130086951																						
chr3	14828966	14829168																						
chr14	65375723	65375925																						
chr19	7307048	7307250																						
chr15	37457776	37457978																						
chr5	43224361	43224563																						
chr17	15701562	15701764																						
chr3	25017843	25018045																						
chr1	60599443	60599645																						
chr4	19491424	19491626																						
chr14	61559890	61560092																						
chr7	56047255	56047457																						
chr3	127837629	127837831																						
chr4	139535204	139535406																						
chr1	84399782	84399984																						
chr7	73432765	73432967																						
chr19	17285987	17286189																						
chr1	87763890	87764092																						
chr8	11055616	11055818																						
chr10	84885429	84885631																						
chr11	120898007	120898209																						
chr1	65154894	65155096																						
chr10	24948581	24948783																						
chr4	72122411	72122613																						
chr8	94178846	94179048																						
chr1	191957016	191957218																						
chr16	91239122	91239324																						
chr1	87326794	87326996																						
chr10	45190528	45190730																						
chr10	128747684	128747886																						
chr19	32559020	32559222																						
chr8	115952588	115952790																						
chr19	29126618	29126820																						
chr16	77392253	77392455																						
chr7	67168380	67168582																						
chr4	145192764	145192966																						
chr14	73172280	73172482																						
chr16	94556380	94556582																						
chr12	82192673	82192875																						
chr2	27682177	27682379																						
chr1	153691172	153691374																						
chr3	14408837	14409039																						
chr13	104650021	104650223																						
chr15	76695957	76696159																						
chr10	98839094	98839296																						
chr2	67956313	67956515																						
chr1	91058481	91058683																						
chr1	74335527	74335729																						
chr18	10905259	10905461																						
chr4	133569387	133569589																						
chr1	92903675	92903877																						
chr13	36393743	36393945																						
chr7	25893259	25893461																						
chr2	67957651	67957853																						
chr3	73709937	73710139																						
chr19	38514673	38514875																						
chr1	91300069	91300271																						
chr5	142440385	142440587																						
chr15	32964872	32965074																						
chr9	79762115	79762317																						
chr17	45589969	45590171																						
chr1	74196960	74197162																						
chr11	120659609	120659811																						
chr3	54521958	54522160																						
chr3	60168656	60168858																						
chr5	150578615	150578817																						
chr6	23144044	23144246																						
chr15	54944014	54944216																						
chr5	8849588	8849790																						
chr7	6244431	6244633																						
chr18	61383693	61383895																						
chr14	21754523	21754725																						
chr13	108483302	108483504																						
chr12	80079929	80080131																						
chr15	34292660	34292862																						
chr19	41347373	41347575																						
chr1	66101550	66101752																						
chr8	36606447	36606649																						
chr5	24951351	24951553																						
chr7	17028087	17028289																						
chr2	151973865	151974067																						
chr8	93197819	93198021																						
chr13	39444089	39444291																						
chr11	29613330	29613532																						
chrX	6749972	6750174																						
chr10	90657878	90658080																						
chr9	57223382	57223584																						
chr8	126848144	126848346																						
chr17	85043556	85043758																						
chr10	80092103	80092305																						
chr14	11758744	11758946																						
chr2	5822551	5822753																						
chr7	31055963	31056165																						
chr15	75393120	75393322																						
chr10	43513116	43513318																						
chr8	105138610	105138812																						
chr14	70108766	70108968																						
chrX	8193331	8193533																						
chr14	45707704	45707906																						
chr3	142559908	142560110																						
chr2	114775706	114775908																						
chr6	90508313	90508515																						
chr10	4782214	4782416																						
chr1	62452714	62452916																						
chr10	24951647	24951849																						
chr1	120033172	120033374																						
chr4	129805194	129805396																						
chr12	76637520	76637722																						
chr8	119430339	119430541																						
chr11	17733763	17733965																						
chr6	143530912	143531114																						
chr12	77045581	77045783																						
chr1	49570947	49571149																						
chr2	11705209	11705411																						
chr2	126622588	126622790																						
chr3	63815327	63815529																						
chr6	8416892	8417094																						
chr1	100219366	100219568																						
chr11	70655287	70655489																						
chr5	111288609	111288811																						
chr11	83562607	83562809																						
chr12	73091023	73091225																						
chr4	59323300	59323502																						
chr17	83178858	83179060																						
chr4	7144364	7144566																						
chr19	34526129	34526331																						
chr16	36087895	36088097																						
chr10	75091926	75092128																						
chr6	28905371	28905573																						
chr4	62700511	62700713																						
chr15	75966936	75967138																						
chr12	101994701	101994903																						
chr3	96104555	96104757																						
chr18	55655809	55656011																						
chr1	74058324	74058526																						
chr7	30354141	30354343																						
chr16	35456404	35456606																						
chrX	160426569	160426771																						
chr14	100134334	100134536																						
chr12	84010341	84010543																						
chr19	32637417	32637619																						
chr17	15712928	15713130																						
chr8	126594574	126594776																						
chr17	33979758	33979960																						
chr16	23149632	23149834																						
chr5	99591514	99591716																						
chr11	98944014	98944216																						
chr4	105188013	105188215																						
chr5	75045641	75045843																						
chr7	98392535	98392737																						
chr1	87896897	87897099																						
chr4	71839584	71839786																						
chr13	55811070	55811272																						
chr10	127879184	127879386																						
chr11	6050298	6050500																						
chr10	20775712	20775914																						
chr5	91147083	91147285																						
chr18	12643450	12643652																						
chr5	113218709	113218911																						
chr8	35968418	35968620																						
chr14	99129159	99129361																						
chr4	57282670	57282872																						
chr12	73408640	73408842																						
chr7	102017556	102017758																						
chr7	130259094	130259296																						
chr6	72073964	72074166																						
chr10	78598971	78599173																						
chr5	145793344	145793546																						
chr4	144957265	144957467																						
chr8	105719733	105719935																						
chr15	26377514	26377716																						
chr11	4687104	4687306																						
chr5	105827030	105827232																						
chr9	53601610	53601812																						
chr10	122380113	122380315																						
chr18	34232936	34233138																						
chr13	44306496	44306698																						
chr3	145916326	145916528																						
chr17	63119233	63119435																						
chr17	23552169	23552371																						
chr12	12848591	12848793																						
chr4	154294286	154294488																						
chr12	17376607	17376809																						
chr2	64026039	64026241																						
chr13	69596029	69596231																						
chr3	65617630	65617832																						
chr5	142597797	142597999																						
chr13	51911382	51911584																						
chr3	31107773	31107975																						
chr1	15833562	15833764																						
chr7	137619458	137619660																						
chr13	109636039	109636241																						
chrX	104372160	104372362																						
chr15	10263480	10263682																						
chr9	63201495	63201697																						
chr4	53204550	53204752																						
chr8	69920204	69920406																						
chr11	109852120	109852322																						
chr10	4620878	4621080																						
chr10	33847219	33847421																						
chr11	77515470	77515672																						
chr3	98255102	98255304																						
chr1	167387444	167387646																						
chr9	102715274	102715476																						
chrX	42223766	42223968																						
chr14	8244264	8244466																						
chr10	68126676	68126878																						
chr5	107822598	107822800																						
chr13	96664651	96664853																						
chr4	26346562	26346764																						
chr18	64158971	64159173																						
chr6	35085294	35085496																						
chr2	169743972	169744174																						
chr4	22380633	22380835																						
chr18	79022722	79022924																						
chr6	84640684	84640886																						
chr10	25596107	25596309																						
chr11	5452101	5452303																						
chr3	84060239	84060441																						
chr18	35657868	35658070																						
chr9	65235755	65235957																						
chr11	107014773	107014975																						
chr19	44106714	44106916																						
chr2	11525980	11526182																						
chr13	41212684	41212886																						
chr16	15941216	15941418																						
chr7	14439706	14439908																						
chr5	3691403	3691605																						
chr13	24791466	24791668																						
chr4	95496177	95496379																						
chr5	107949013	107949215																						
chr16	85756221	85756423																						
chr2	155640782	155640984																						
chr18	84871959	84872161																						
chr7	28726849	28727051																						
chr7	140987496	140987698																						
chr6	94813831	94814033																						
chr4	14993342	14993544																						
chr5	54108642	54108844																						
chr1	139863910	139864112																						
chr12	104042151	104042353																						
chr18	46630530	46630732																						
chr3	145790826	145791028																						
chr2	132599195	132599397																						
chr14	70107101	70107303																						
chr5	63936811	63937013																						
chr13	34462732	34462934																						
chr1	36940288	36940490																						
chr15	59084675	59084877																						
chr7	134740947	134741149																						
chr3	116950869	116951071																						
chr2	69701672	69701874																						
chr5	121736723	121736925																						
chr7	81213381	81213583																						
chr5	138009500	138009702																						
chr15	10880264	10880466																						
chr9	106716325	106716527																						
chr13	112335637	112335839																						
chr18	20654921	20655123																						
chr10	24246900	24247102																						
chr16	21788265	21788467																						
chr6	93323926	93324128																						
chrX	11903187	11903389																						
chr14	70348393	70348595																						
chr10	42270760	42270962																						
chr6	141590896	141591098																						
chr4	115555569	115555771																						
chr19	30287901	30288103																						
chr11	8510290	8510492																						
chr11	111599514	111599716																						
chr4	6275687	6275889																						
chr11	87689523	87689725																						
chr11	83563867	83564069																						
chr14	75337826	75338028																						
chr5	122020310	122020512																						
chr15	11065221	11065423																						
chr3	142385816	142386018																						
chr17	71202073	71202275																						
chr10	127821897	127822099																						
chr14	121614532	121614734																						
chr13	113536421	113536623																						
chr15	77166386	77166588																						
chr12	25060670	25060872																						
chr13	43526381	43526583																						
chr18	38483966	38484168																						
chr12	40498919	40499121																						
chr11	50105979	50106181																						
chr17	23803406	23803608																						
chr15	60738305	60738507																						
chr5	119580891	119581093																						
chr1	90240269	90240471																						
chr11	4034879	4035081																						
chr9	70243184	70243386																						
chr13	49098355	49098557																						
chr5	99286714	99286916																						
chr5	114146095	114146297																						
chr2	118149903	118150105																						
chr7	30945516	30945718																						
chr9	32134413	32134615																						
chr13	24330316	24330518																						
chr4	130286616	130286818																						
chr4	45966809	45967011																						
chr17	12675714	12675916																						
chr3	119104616	119104818																						
chr13	62881390	62881592																						
chr5	43233799	43234001																						
chr5	137922337	137922539																						
chr4	136034517	136034719																						
chr10	77146854	77147056																						
chr15	55043199	55043401																						
chr14	30010077	30010279																						
chr13	24778773	24778975																						
chr19	10127029	10127231																						
chr2	75753019	75753221																						
chr1	132317445	132317647																						
chr6	91736520	91736722																						
chr13	36015775	36015977																						
chr10	75504847	75505049																						
chr3	118651814	118652016																						
chr15	99096519	99096721																						
chr19	9095260	9095462																						
chr9	77927096	77927298																						
chr4	62503696	62503898																						
chr1	124068921	124069123																						
chr6	86765719	86765921																						
chr18	61438016	61438218																						
chr10	94574846	94575048																						
chr5	123000984	123001186																						
chr1	10320196	10320398																						
chr2	69386285	69386487																						
chr14	28777853	28778055																						
chr9	42649920	42650122																						
chr2	168737910	168738112																						
chr11	20477314	20477516																						
chr14	71873885	71874087																						
chr3	24761905	24762107																						
chr13	35023494	35023696																						
chr14	79486908	79487110																						
chr8	93252551	93252753																						
chr1	153065148	153065350																						
chr5	135726816	135727018																						
chr7	99837791	99837993																						
chr8	116282427	116282629																						
chr7	128459880	128460082																						
chr1	131922216	131922418																						
chr8	46349044	46349246																						
chr9	43239802	43240004																						
chr4	145034738	145034940																						
chr11	88532073	88532275																						
chr15	78343808	78344010																						
chr4	155605229	155605431																						
chr4	40139943	40140145																						
chr12	86238918	86239120																						
chr3	55141501	55141703																						
chr19	38998742	38998944																						
chr6	38769687	38769889																						
chr9	64730366	64730568																						
chr8	89207389	89207591																						
chr11	51767838	51768040																						
chr19	37262416	37262618																						
chr16	94449768	94449970																						
chr16	52400432	52400634																						
chr9	103225272	103225474																						
chr4	140857916	140858118																						
chr9	19690416	19690618																						
chr16	4489027	4489229																						
chr15	11013438	11013640																						
chr10	69533879	69534081																						
chr6	53645062	53645264																						
chr2	27328759	27328961																						
chr4	73047897	73048099																						
chr11	102407557	102407759																						
chr15	11399809	11400011																						
chr8	97697929	97698131																						
chr16	30000185	30000387																						
chr1	191628570	191628772																						
chr7	84336822	84337024																						
chr9	103274952	103275154																						
chr10	80052648	80052850																						
chr7	101982873	101983075																						
chr2	30893421	30893623																						
chr18	57868910	57869112																						
chr5	146018327	146018529																						
chr16	95904608	95904810																						
chr3	151883924	151884126																						
chr17	69822023	69822225																						
chr18	84894271	84894473																						
chr8	115955497	115955699																						
chr1	38241964	38242166																						
chr19	37190172	37190374																						
chr14	124462501	124462703																						
chr18	38973488	38973690																						
chr11	75494767	75494969																						
chr14	114062762	114062964																						
chr13	44065745	44065947																						
chr9	21647754	21647956																						
chr3	132871506	132871708																						
chr10	63158273	63158475																						
chr1	33099043	33099245																						
chr7	13814016	13814218																						
chr11	101481065	101481267																						
chr2	160223415	160223617																						
chr11	109732878	109733080																						
chr2	104490877	104491079																						
chr11	70741724	70741926																						
chr8	45293493	45293695																						
chr17	10408908	10409110																						
chr4	6222721	6222923																						
chr1	188853180	188853382																						
chr7	117182514	117182716																						
chr11	103458548	103458750																						
chrX	11664790	11664992																						
chr13	47183128	47183330																						
chr1	133339581	133339783																						
chr2	80043077	80043279																						
chr15	25914265	25914467																						
chr13	52155517	52155719																						
chr19	25382073	25382275																						
chr17	12930766	12930968																						
chr1	86882737	86882939																						
chr5	62620078	62620280																						
chr11	51759369	51759571																						
chr9	56441493	56441695																						
chr11	53423177	53423379																						
chr9	122055900	122056102																						
chr2	169797369	169797571																						
chr7	6477713	6477915																						
chr1	39192765	39192967																						
chr9	37069545	37069747																						
chr12	35170358	35170560																						
chr10	43238365	43238567																						
chr10	127352291	127352493																						
chr12	102271597	102271799																						
chr5	92893364	92893566																						
chr7	130690011	130690213																						
chr1	170754866	170755068																						
chr19	55780037	55780239																						
chr14	100324390	100324592																						
chr6	52620215	52620417																						
chr12	71996998	71997200																						
chr14	40949104	40949306																						
chr11	78575125	78575327																						
chr7	80130457	80130659																						
chr7	39524121	39524323																						
chr16	13189820	13190022																						
chr19	25375028	25375230																						
chr2	158136355	158136557																						
chr3	69185446	69185648																						
chr4	119550374	119550576																						
chr8	34456593	34456795																						
chr16	91386479	91386681																						
chr10	95260480	95260682																						
chr11	120529031	120529233																						
chr1	191230514	191230716																						
chr2	158155717	158155919																						
